Rank,SchoolName,Grades,District,StudentCount,FreeDiscLunch,AverageScore,Rank2016
2497,Kern County Community,K-12,Kern County Office Of Education,970,93.9,3.6,19
2498,Ventura County Special Education,K-12,Ventura County Office Of Education,576,51.6,3.3,8
2499,Higher Learning Academy,K-12,Twin Rivers Unified,235,89.8,3.3,18
2500,Yellen Learning Center,K-8,Palmdale Elementary,76,92.1,3.3,6.9
2501,Gateway Community,6-12,Ventura County Office Of Education,80,90.0,3.2,11.4
2502,San Joaquin County Community,K-12,San Joaquin County Office Of Education,965,88.1,3.2,19.6
2503,Phoenix Secondary,7-12,Fresno Unified,61,93.4,3.1,4.3
2504,Crossroads Community Day,K-8,Lancaster Elementary,3.1,NA,NA,(n/a)
2505,Moreno Valley Community Learning Center,7-12,Moreno Valley Unified,34,97.1,3.1,5.6
2506,Valley Merced Community,K-12,Merced County Office Of Education,238,85.3,3.1,19.8
2507,Riverside County Special Education,K-12,Riverside County Office Of Education,674,83.2,3,7.8
2508,Kern County Special Education,K-12,Kern County Office Of Education,482,70.3,3,7
3-12,San 3-12,3-12,San Bernardino County Office Of Education 524,16.3,%,2498,91.2
K-12,Kern K-12,K-12,Kern County Office Of Education 970,19,%,2485,93.9
K-12,Ventura K-12,K-12,Ventura County Office Of Education 576,8,%,2476,51.6
K-12,Twin K-12,K-12,Twin Rivers Unified 235,18,%,2431,89.8
K-8,Palmdale K-8,K-8,Palmdale Elementary 76,6.9,%,2497,92.1
2501,Gateway Community,6-12,Ventura County Office Of Education,80,90.0,3.2,11.4
2502,San Joaquin County Community,K-12,San Joaquin County Office Of Education,965,88.1,3.2,19.6
2503,Phoenix Secondary,7-12,Fresno Unified,61,93.4,3.1,4.3
2504,Crossroads Community Day,K-8,Lancaster Elementary,3.1,NA,NA,(n/a)
2505,Moreno Valley Community Learning Center,7-12,Moreno Valley Unified,34,97.1,3.1,5.6
2506,Valley Merced Community,K-12,Merced County Office Of Education,238,85.3,3.1,19.8
2507,Riverside County Special Education,K-12,Riverside County Office Of Education,674,83.2,3,7.8
2508,Kern County Special Education,K-12,Kern County Office Of Education,482,70.3,3,7
