Rank,SchoolName,Grades,District,StudentCount,FreeDiscLunch,AverageScore,Rank2016
344,Hearst Elementary,K-5,San Diego Unified,496,21.2,94.8,26.1
345,San Elijo Elementary,K-5,San Marcos Unified,1480,11.0,94.8,26.4
346,Oso Grande Elementary,K-5,Capistrano Unified,1195,3.1,94.8,30.6
347,Tamura (Hisamatsu) Elementary,K-5,Fountain Valley Elementary,626,20.9,94.8,27.2
348,Greenbrook Elementary,K-5,San Ramon Valley Unified,633,3.6,94.8,26.3
349,Citizens of the World Charter Hollywood,K-8,Los Angeles Unified,426,40.1,94.7,22.4
350,Woods (Harold L.) Elementary,K-6,Clovis Unified,746,16.6,94.7,27.6
351,Riverview Elementary,K-6,Clovis Unified,761,21.2,94.7,28.1
352,Meadows Arts and Technology Elementary,K-5,Ventura County Office Of Education,384,5.7,94.7,24
353,Ivanhoe Elementary,K-5,Los Angeles Unified,458,11.4,94.7,26.9
354,Daves Avenue Elementary,K-5,Los Gatos Union Elementary,584,1.4,94.7,24.3
355,Cornell Elementary,K-5,Albany City Unified,548,11.0,94.7,23.8
356,Walnut Grove Elementary,K-5,Pleasanton Unified,739,3.3,94.7,26.3
357,San Onofre Elementary,K-8,Fallbrook Union Elementary,638,46.7,94.6,21.2
358,Encino Charter Elementary,K-5,Los Angeles Unified,554,19.5,94.6,24
359,Los Penasquitos Elementary,K-5,Poway Unified,551,43.6,94.6,26.2
360,Benjamin Bubb Elementary,K-5,Mountain View Whisman,556,22.8,94.6,23.1
361,Maple Hill Elementary,K-5,Walnut Valley Unified,528,14.4,94.6,29.3
362,Highland Oaks Elementary,K-5,Arcadia Unified,680,12.5,94.6,25.1
363,Meadows Elementary,K-6,Newhall,645,21.9,94.5,23.8
364,Pioneer Elementary,K-6,Davis Joint Unified,555,15.7,94.5,27.7
365,Wittmann (Helen) Elementary,K-6,ABC Unified,568,27.8,94.5,25.8
366,Literacy First Charter,K-12,San Diego County Office Of Education,1639,43.4,94.5,21.5
367,John L. Golden Elementary,K-5,Etiwanda Elementary,891,18.7,94.4,23.4
368,Clarendon Alternative Elementary,K-5,San Francisco Unified,552,22.6,94.4,23
369,Lanai Road Elementary,K-5,Los Angeles Unified,559,4.1,94.4,25.4
370,El Morro Elementary,K-5,Laguna Beach Unified,558,15.6,94.4,19.9
371,Evergreen Elementary,K-5,Walnut Valley Unified,589,11.5,94.4,25.6
372,Vista Grande Elementary,K-5,San Ramon Valley Unified,662,0.9,94.3,24.5
373,Maude B. Davis Elementary,K-6,Newport-Mesa Unified,572,23.4,94.3,28.6
374,Silva Valley Elementary,K-5,Buckeye Union Elementary,562,5.3,94.3,25.5
375,Donlon Elementary,K-5,Pleasanton Unified,825,4.2,94.3,25.7
376,Env Academy Of Research Technical And Earth Scis,K-5,Conejo Valley Unified,541,14.2,94.3,24.5
377,Arroyo Elementary,K-5,Tustin Unified,640,4.4,94.3,30.4
378,Bonita Canyon Elementary,K-6,Irvine Unified,488,4.5,94.3,27.1
379,Curtner Elementary,K-6,Milpitas Unified,730,19.9,94.2,26
380,Ballard Elementary,K-6,Ballard Elementary,124,2.4,94.2,17.7
381,Fremont Elementary,K-5,Long Beach Unified,521,25.0,94.2,30.6
382,Monterey Hills Elementary,K-5,South Pasadena Unified,636,9.6,94.2,22.7
383,Silver Gate Elementary,K-4,San Diego Unified,579,19.0,94.2,25.1
384,Nohl Canyon Elementary,K-6,Orange Unified,556,9.4,94.2,34.7
385,Jackson Elementary,K-5,Rescue Union Elementary,430,9.8,94.2,23.8
386,Spring Valley Elementary,K-5,Millbrae Elementary,446,7.9,94.2,27.8
387,Independent Elementary,K-5,Castro Valley Unified,653,13.6,94.2,25.1
388,Wagon Wheel Elementary,K-5,Capistrano Unified,531,4.7,94.1,31.2
389,Dry Creek Elementary,K-6,Clovis Unified,820,19.3,94.1,27.3
390,Chaparral Elementary,K-5,Poway Unified,800,9.3,94.1,25
391,Tassajara Hills Elementary,K-5,San Ramon Valley Unified,587,2.7,94.1,27.9
392,Benchley/Weinberger Elementary,K-5,San Diego Unified,556,20.1,94.1,25.2
393,Glenwood Elementary,K-5,San Rafael City Elementary,445,14.8,94.1,22.2
394,Larchmont Charter,K-12,Los Angeles Unified,1424,39.3,94,21.5
395,Junction Elementary,K-5,Roseville City Elementary,724,9.1,94,25.8
396,Linda Vista Elementary,K-5,Placentia-Yorba Linda Unified,441,10.4,94,29.4
397,Lupin Hill Elementary,K-5,Las Virgenes Unified,603,14.9,93.9,23.1
398,Vista del Mar Elementary,K-5,Capistrano Unified,1100,6.3,93.9,30.5
399,Quail Lake Environmental Charter,K-8,Sanger Unified,561,21.0,93.9,23.3
400,Audubon Elementary,K-5,San Mateo-Foster City,717,3.2,93.9,23.9
401,Liberty Elementary,K-6,Clovis Unified,606,33.7,93.9,27.5
402,Yu (Alice Fong) Elementary,K-8,San Francisco Unified,587,38.8,93.9,26.6
403,Glenknoll Elementary,K-6,Placentia-Yorba Linda Unified,519,16.4,93.9,30.5
404,Sierra Expeditionary Learning,K-8,Tahoe-Truckee Unified,213,25.8,93.9,23.6
405,Villa Park Elementary,K-6,Orange Unified,623,13.0,93.8,32.7
406,Hugo Reid Elementary,K-5,Arcadia Unified,562,24.6,93.8,28.1
407,O. N. Hirsch Elementary,K-6,Fremont Unified,552,25.5,93.8,29
408,Carver Elementary,K-5,Long Beach Unified,487,24.6,93.8,27
409,Lafayette Elementary,K-5,San Francisco Unified,543,34.4,93.8,20.8
410,Gregg Anderson Academy,K-8,Westside Union Elementary,885,18.6,93.7,27.6
411,Bay Farm,K-8,Alameda Unified,591,6.3,93.7,21.1
412,KIPP Iluminar Academy,K-4,Los Angeles Unified,448,87.5,93.7,24.8
413,Mariners Elementary,K-6,Newport-Mesa Unified,768,14.5,93.7,26.4
414,Meadow Park Elementary,K-6,Irvine Unified,706,14.7,93.7,29.4
415,Cypress Village Elementary,K-6,Irvine Unified,939,12.7,93.7,30.2
416,Fox Elementary,K-5,Belmont-Redwood Shores Elementary,495,3.6,93.6,26
417,Camino Grove Elementary,K-5,Arcadia Unified,628,22.9,93.6,26.1
418,Temescal Valley Elementary,K-6,Corona-Norco Unified,930,28.1,93.6,28.1
419,Eastshore Elementary,K-6,Irvine Unified,621,13.7,93.6,29.5
420,Montevideo Elementary,K-5,San Ramon Valley Unified,644,5.4,93.5,25.7
421,Louise Van Meter Elementary,K-5,Los Gatos Union Elementary,656,2.3,93.5,22.6
422,Doyle Elementary,K-5,San Diego Unified,886,29.7,93.5,25.3
423,Rolling Hills Elementary,K-5,Poway Unified,428,17.3,93.5,25.1
424,Jefferson Elementary,K-5,Berkeley Unified,422,31.3,93.5,22.2
425,Sessions Elementary,K-5,San Diego Unified,470,21.5,93.4,23.5
426,Gant Elementary,K-5,Long Beach Unified,587,20.6,93.4,26.6
427,Gussie M. Baker Elementary,K-5,Moreland,703,15.4,93.4,22.6
428,Laurelwood Elementary,K-5,Santa Clara Unified,695,9.6,93.4,25.7
429,Valley View Elementary,K-6,Glendale Unified,407,11.8,93.4,27.1
430,Michael G. Wickman Elementary,K-6,Chino Valley Unified,904,14.5,93.3,27.3
431,Ridgeview Elementary,4-6,Eureka Union,571,5.1,93.3,28.5
432,West Creek Academy,K-6,Saugus Union,933,4.4,93.3,28.2
433,Montair Elementary,K-5,San Ramon Valley Unified,560,2.0,93.3,22.4
434,Olinda Elementary,K-6,Brea-Olinda Unified,583,18.0,93.2,27.7
435,Harvey Green Elementary,K-6,Fremont Unified,489,29.5,93.2,24.4
436,Henry,K-5,Long Beach Unified,773,25.4,93.2,28.6
437,Grapeland Elementary,K-5,Etiwanda Elementary,727,31.0,93.2,25.9
438,Brook Knoll Elementary,K-5,Scotts Valley Unified,531,9.2,93.2,24.1
439,Grant Elementary,K-5,Santa Monica-Malibu Unified,628,30.1,93.1,22.4
440,Tierrasanta Elementary,K-5,San Diego Unified,474,40.9,93.1,24.9
441,Green Elementary,K-5,San Diego Unified,492,33.3,93.1,25.8
442,Miller's Hill,4-8,Latrobe,84,7.1,93.1,16.8
443,San Jose Charter Academy,K-8,West Covina Unified,1229,45.5,93.1,23.1
444,Woodbury Elementary,K-6,Irvine Unified,1110,11.2,93.1,30
445,Myford Elementary,K-5,Tustin Unified,727,11.8,93.1,29
446,Magnolia Elementary,K-5,Carlsbad Unified,493,15.6,93.1,27.3
447,Warwick Elementary,K-6,Fremont Unified,926,18.4,93,26.4
448,Loyal Barker Elementary,K-6,Garden Grove Unified,434,17.5,93,27.1
449,La Costa Meadows Elementary,K-5,San Marcos Unified,943,10.5,93,26.9
450,Odyssey Charter,K-8,Los Angeles County Office Of Education,460,26.1,93,27
451,John R. Peterson Elementary,K-5,Huntington Beach City Elementary,705,23.1,93,29.3
452,A. J. Cook Elementary,K-6,Garden Grove Unified,355,64.5,93,25.3
453,Empire Oaks Elementary,K-5,Folsom-Cordova Unified,540,6.1,93,24.5
454,Birney Elementary,K-5,Redondo Beach Unified,460,16.1,93,25.5
455,Walnut Acres Elementary,K-5,Mt. Diablo Unified,617,6.2,92.9,25.7
456,Brookside Elementary,K-5,Oak Park Unified,601,6.5,92.9,26.1
457,Sunrise Elementary,K-6,Elk Grove Unified,1218,17.1,92.9,22.9
458,Neil Cummins Elementary,K-5,Larkspur-Corte Madera,592,7.1,92.9,23.6
459,Northwood Elementary,K-5,Berryessa Union Elementary,462,27.5,92.9,25.6
460,Happy Valley Elementary,K-6,Happy Valley Elementary,132,9.1,92.9,22
461,Ladera Ranch Elementary,K-5,Capistrano Unified,848,9.0,92.9,30.2
462,Chaparral Elementary,K-5,Capistrano Unified,868,4.6,92.9,31
463,Natoma Station Elementary,K-6,Folsom-Cordova Unified,438,9.8,92.8,23
464,Bay Park Elementary,K-5,San Diego Unified,444,25.9,92.8,26.1
465,Community Magnet Charter Elementary,K-5,Los Angeles Unified,466,28.5,92.8,27.4
466,Mountain View Elementary,K-6,Goleta Union Elementary,343,8.8,92.8,20.1
467,Plavan (Urbain H.) Elementary,K-5,Fountain Valley Elementary,522,30.5,92.7,27.4
468,J. H. McGaugh Elementary,K-5,Los Alamitos Unified,840,10.2,92.7,21.5
469,Abraham Lincoln Elementary,K-6,Newport-Mesa Unified,561,13.6,92.7,23.3
470,Blue Oaks Elementary,K-5,Roseville City Elementary,524,13.7,92.7,23.8
471,Wedgeworth Elementary,K-5,Hacienda La Puente Unified,399,46.9,92.7,22.1
472,Alderwood Elementary,K-6,Irvine Unified,847,11.0,92.7,29.2
473,Wolf Canyon Elementary,K-6,Chula Vista Elementary,854,17.8,92.7,23.7
474,White Oak Elementary,K-5,Las Virgenes Unified,438,5.3,92.7,21.9
475,Rescue Elementary,K-5,Rescue Union Elementary,424,26.7,92.7,23.5
476,Westwood Elementary,K-5,Poway Unified,794,14.5,92.6,25.6
477,Painted Rock Elementary,K-5,Poway Unified,680,9.1,92.6,25.1
478,Neil A. Armstrong Elementary,K-5,San Ramon Valley Unified,597,3.2,92.6,25.9
479,Niles Elementary,K-6,Fremont Unified,581,12.6,92.6,25.2
480,Plaza Vista,K-8,Irvine Unified,940,10.2,92.6,27.6
481,Design 39 Campus,K-8,Poway K-8 Campus 39 Design,39,K-8,Unified,Campus
482,Booksin Elementary,K-5,San Jose Unified,848,13.0,92.5,25.6
483,Robert Down Elementary,K-5,Pacific Grove Unified,469,16.0,92.5,26
484,Proctor Elementary,K-5,Castro Valley Unified,501,15.4,92.5,25
485,Mira Catalina Elementary,K-5,Palos Verdes Peninsula Unified,406,5.7,92.5,25.3
486,Buena Vista Elementary,K-5,Carlsbad Unified,282,32.6,92.5,28.2
487,Melinda Heights Elementary,K-6,Saddleback Valley Unified,1076,9.4,92.5,29
488,Ada W. Harris Elementary,3-6,Cardiff Elementary,353,13.9,92.5,20.7
489,Caryn Elementary,K-5,Etiwanda Elementary,570,22.5,92.5,27.1
490,Sunset Ranch Elementary,K-6,Rocklin Unified,815,8.8,92.5,26.2
491,Kellogg Elementary,K-6,Goleta Union Elementary,417,27.3,92.5,18.9
492,Crocker/Riverside Elementary,K-6,Sacramento City Unified,634,20.8,92.5,28.8
493,Ladera Elementary,K-5,Tustin Unified,381,10.2,92.4,27.2
494,Webster Elementary,K-5,Santa Monica-Malibu Unified,292,7.5,92.4,22.4
495,Farragut Elementary,K-5,Culver City Unified,569,13.5,92.4,23.7
496,Westlake Elementary,K-5,Conejo Valley Unified,514,10.5,92.4,23.3
497,Montclair Elementary,K-5,Oakland Unified,615,15.5,92.4,25.6
498,De Portola Elementary,K-6,Saddleback Valley Unified,552,6.3,92.4,30.6
499,Haynes Charter For Enriched Studies,K-5,Los Angeles Unified,416,18.0,92.4,24.4
500,Los Ranchos Elementary,K-6,San Luis Coastal Unified,483,16.2,92.4,25.4
501,Arlene Hein Elementary,K-6,Elk Grove Unified,1219,30.8,92.3,22.5
502,Sierra Vista Elementary,K-6,Placentia-Yorba Linda Unified,476,22.3,92.3,29.7
503,Rancho Vista Elementary,K-5,Palos Verdes Peninsula Unified,443,3.2,92.3,24.6
504,Copper Hills Elementary,K-6,Clovis Unified,515,25.4,92.3,25.7
505,Seaside Elementary,K-5,Torrance Unified,587,14.8,92.3,26.6
506,Point Dume Elementary,K-5,Santa Monica-Malibu Unified,195,6.7,92.3,21.6
507,Emperor Elementary,K-6,Temple City Unified,692,36.7,92.3,24.7
508,Valencia Valley Elementary,K-6,Newhall,690,15.7,92.2,24.6
509,Hillside Elementary,K-6,San Bernardino City Unified,790,86.2,92.2,25.4
510,Anthony G. Bacich Elementary,K-4,Kentfield Elementary,659,5.6,92.2,19.9
511,Bud Rank Elementary,K-6,Clovis Unified,934,17.9,92.2,28.3
512,Lincoln Elementary,K-6,Clovis Unified,709,55.3,92.2,29.5
513,Community Roots Academy,K-8,Capistrano Unified,573,2.3,92.1,19.1
514,Portola Hills Elementary,K-6,Saddleback Valley Unified,780,7.2,92.1,28.8
515,Monterey Vista Elementary,K-6,Garvey Elementary,474,74.1,92.1,24.9
516,Jonas Salk Elementary,K-5,San Diego Unified,496,40.9,92.1,26.1
517,Vista Elementary,K-6,Simi Valley Unified,679,11.9,92.1,27.1
518,Westlake Hills Elementary,K-5,Conejo Valley Unified,485,13.2,92,23
519,Kumeyaay Elementary,K-5,San Diego Unified,469,18.3,92,26
520,Stoneridge Elementary,K-5,Roseville City Elementary,546,10.1,92,26
521,Poinsettia Elementary,K-5,Carlsbad Unified,540,22.4,92,27
522,Sherman Elementary,K-5,San Francisco Unified,384,37.2,91.9,19.2
523,Steven Millard Elementary,K-6,Fremont Unified,597,25.0,91.9,24.8
524,James Monroe Elementary,K-5,Desert Sands Unified,580,56.9,91.9,23.2
525,Vista Grande Elementary,K-5,San Diego Unified,427,49.4,91.9,22.4
526,Riviera Elementary,K-5,Torrance Unified,652,11.2,91.9,26
527,Chesterton Elementary,K-5,San Diego Unified,482,53.9,91.9,26.7
528,Baywood Elementary,K-5,San Mateo-Foster City,739,16.4,91.9,24.6
529,Kettering Elementary,K-5,Long Beach Unified,335,34.0,91.8,23.9
530,Tularcitos Elementary,K-5,Carmel Unified,535,16.1,91.8,23.2
531,Sierra View Elementary,K-5,Chico Unified,662,20.4,91.8,25.4
532,Grant Elementary,K-8,Grant Elementary,614,12.7,91.8,19.8
533,Marshall (Thurgood) Elementary,K-6,Chula Vista Elementary,676,19.5,91.8,22.5
534,Ronald Reagan Elementary,K-6,Panama-Buena Vista Union,936,23.4,91.8,29.2
535,Beryl Heights Elementary,K-5,Redondo Beach Unified,501,11.0,91.8,26.3
536,Chin (John Yehall) Elementary,K-5,San Francisco Unified,275,81.5,91.7,25
537,Running Springs Elementary,K-6,Orange Unified,698,8.5,91.7,26.8
538,Bryant Ranch Elementary,K-5,Placentia-Yorba Linda Unified,585,12.0,91.6,29.2
539,Castlebay Lane Charter,K-5,Los Angeles Unified,771,15.2,91.6,25.7
540,Mar Vista Elementary,K-5,Los Angeles Unified,590,13.6,91.6,22.6
541,Oak Grove Elementary,K-8,Visalia Unified,809,27.9,91.6,28.8
542,Theodore Roosevelt Elementary,K-5,Burbank Unified,638,14.1,91.6,26.5
543,Center Street Elementary,K-5,El Segundo Unified,737,13.8,91.6,25.4
544,Mary Fay Pendleton Elementary,K-8,Fallbrook Union Elementary,721,29.5,91.5,22.5
545,Emma C. Smith Elementary,K-5,Livermore Valley Joint Unified,735,10.2,91.5,25.3
546,Newport Elementary,K-6,Newport-Mesa Unified,486,14.8,91.5,24.3
547,Fletcher Hills Elementary,K-6,La Mesa-Spring Valley,672,25.9,91.5,28
548,Hope View Elementary,K-5,Ocean View,625,16.2,91.5,27.1
549,Ocean View Elementary,K-5,Albany City Unified,652,27.9,91.5,23.2
550,Hermosa Valley Elementary,4-8,Hermosa Beach City Elementary,852,3.3,91.4,24.3
551,Westwood Charter Elementary,K-5,Los Angeles Unified,848,7.2,91.4,24.2
552,Bishop's Peak Elementary,K-6,San Luis Coastal Unified,453,26.7,91.4,23.8
553,Anaheim Hills Elementary,K-6,Orange Unified,516,5.4,91.4,30.3
554,Gisler (Robert) Elementary,K-5,Fountain Valley Elementary,533,19.5,91.4,26.6
555,Lakewood Elementary,K-6,Modesto City Elementary,395,27.3,91.4,23.2
556,Crocker Highlands Elementary,K-5,Oakland Unified,450,8.7,91.3,25
557,Downtown Elementary,K-8,Bakersfield City,308,16.9,91.3,22
558,Emblem Academy,K-6,Saugus Union,695,11.1,91.3,23.1
559,Mariposa Elementary,K-6,Brea-Olinda Unified,569,19.7,91.3,27
560,Topanga Elementary Charter,K-6,Los Angeles Unified,291,6.5,91.3,24.2
561,Walnut Elementary,K-5,Walnut Valley Unified,604,22.2,91.3,25.1
562,Donald D. Lum Elementary,K-5,Alameda Unified,520,26.2,91.3,24.7
563,Tustin Connect Center,K-8,Tustin Unified,42,14.3,91.3,21
564,Jacoby Creek,K-8,Jacoby Creek Elementary,432,18.5,91.3,20.5
565,Emerson Elementary,K-5,Berkeley Unified,305,41.3,91.3,20.3
566,Clear Creek Elementary,K-8,Clear Creek Elementary,144,34.7,91.2,24
567,Charter School of Morgan Hill,K-8,Morgan Hill Unified,620,6.1,91.2,21.3
568,Citizens of the World 3,K-5,Los K-5 3 World,3,Los,Unified,K-5
569,Bethany Elementary,K-8,Lammersville Joint Unified,848,16.0,91.2,24.9
570,Lakeside Elementary,K-5,Lakeside Joint,88,9.1,91.2,17.6
571,Gravenstein Elementary,K-5,Gravenstein Union Elementary,436,15.1,91.1,19.8
572,Nesbit Elementary,K-7,Belmont-Redwood Shores Elementary,554,17.9,91.1,21.3
573,Joseph Arnold Elementary,K-5,Torrance Unified,727,22.3,91.1,24.2
574,Montemalaga Elementary,K-5,Palos Verdes Peninsula Unified,494,3.0,91.1,26
575,Folsom Hills Elementary,K-5,Folsom-Cordova Unified,610,4.8,91,26.5
576,Sunset Hills Elementary,K-5,Poway Unified,464,16.0,91,22
577,Northwood Elementary,K-6,Irvine Unified,697,21.7,91,29
578,Valley Oak Elementary,K-6,Clovis Unified,569,25.8,91,27
579,Hawthorne Elementary,K-8,Beverly Hills Unified,650,7.5,91,16.6
580,Arroyo Vista Charter,K-8,Chula Vista Elementary,995,15.4,91,24.2
581,Key (Francis Scott) Elementary,K-5,San Francisco Unified,531,39.4,91,20.4
582,Edison Elementary,K-5,Santa Monica-Malibu Unified,433,48.3,91,24
583,Schroeder Elementary,K-6,Westminster,651,32.0,91,26
584,Eastbluff Elementary,K-6,Newport-Mesa Unified,404,15.1,90.9,21.2
585,Los Molinos Elementary,K-5,Hacienda La Puente Unified,433,39.3,90.9,24
586,Mt. Washington Elementary,K-6,Los Angeles Unified,421,13.8,90.9,24.7
587,Field (Eugene) Elementary,K-5,Pasadena Unified,502,28.7,90.9,20.9
588,Stevenson (Robert Louis) Elementary,K-5,San Francisco Unified,464,51.3,90.9,22
589,Valhalla Elementary,K-5,Mt. Diablo Unified,554,21.5,90.9,26.3
590,Peralta Elementary,K-5,Oakland Unified,320,22.2,90.9,24.6
591,Blandford Elementary,K-6,Rowland Unified,673,44.3,90.8,24
592,Ruskin Elementary,K-5,Berryessa Union Elementary,632,18.0,90.8,24.3
593,Washington Elementary,K-5,Burlingame Elementary,370,10.5,90.8,23.1
594,Towers Elementary,K-5,Torrance Unified,614,12.4,90.7,26.6
595,Beechwood Elementary,K-8,Fullerton Elementary,868,10.1,90.7,28
596,Hidden Valley Elementary,K-5,Ross Valley Elementary,365,8.2,90.7,21.4
597,Rocklin Academy Gateway,K-8,Newcastle Elementary,1047,7.6,90.7,24.3
598,Sunol Glen Elementary,K-8,Sunol Glen Unified,281,4.6,90.7,20
599,Sandburg Elementary,K-5,San Diego Unified,699,35.9,90.7,25.8
600,Castle Rock Elementary,K-5,Walnut Valley Unified,624,9.0,90.6,27.1
601,Portola Elementary,K-5,San Bruno Park Elementary,344,13.1,90.6,31.2
602,Rocklin Academy at Meyers Street,K-6,Rocklin Unified,179,7.8,90.6,22.3
603,Hickman Elementary,K-5,San Diego Unified,447,43.9,90.6,24.8
604,Prisk Elementary,K-5,Long Beach Unified,566,30.7,90.6,25.7
605,North Davis Elementary,K-6,Davis Joint Unified,555,21.6,90.6,29.2
606,Loma Prieta Elementary,K-5,Loma Prieta Joint Union Elementary,285,2.8,90.6,23.7
607,Woodsboro Elementary,K-6,Placentia-Yorba Linda Unified,553,25.1,90.6,29.1
608,Grant K-8,K-8,San Diego Unified,699,26.6,90.6,22.5
609,Las Flores Home Education Independent Study Academy,K-12,Bellflower Unified,170,30.0,90.6,24.2
610,Solano Avenue Elementary,K-6,Los Angeles Unified,246,72.4,90.5,24.6
611,Dublin Elementary,K-5,Dublin Unified,811,9.4,90.5,23.8
612,Canfield Avenue Elementary,K-5,Los Angeles Unified,355,27.0,90.5,22.1
613,Chaparral Elementary,K-5,Las Virgenes Unified,640,9.5,90.5,26.6
614,Stowers(Cecil B.) Elementary,K-6,ABC Unified,644,28.0,90.5,26.8
615,Panorama Elementary,K-6,Orange Unified,410,14.4,90.4,29.2
616,Bonsall West Elementary,K-6,Bonsall Unified,557,21.5,90.4,24.2
617,KIPP Comienza Community Prep,K-8,Los Angeles Unified,552,91.3,90.4,21.2
618,Garden Road Elementary,K-5,Poway Unified,447,21.0,90.4,23.5
619,Ocean Knoll Elementary,K-6,Encinitas Union Elementary,604,31.6,90.4,25.1
620,Hope Elementary,K-5,Carlsbad Unified,646,12.2,90.4,26.9
621,Murwood Elementary,K-5,Walnut Creek Elementary,379,15.0,90.4,23.6
622,Fort Washington Elementary,K-6,Clovis Unified,656,38.7,90.3,28.5
623,Miraloma Elementary,K-5,San Francisco Unified,390,14.9,90.3,20.5
624,Cypress Elementary,K-5,Conejo Valley Unified,343,10.8,90.3,22.8
625,Carver (Charles J.) Elementary,K-6,ABC Unified,623,43.7,90.3,27
626,Floyd M. Stork Elementary,K-6,Alta Loma Elementary,753,21.5,90.3,28.9
627,Lincoln Alternative Elementary,K-6,Corona-Norco Unified,908,38.0,90.2,27.5
628,Eastwood Elementary,K-6,Westminster,530,26.2,90.2,24
629,Beverly Vista Elementary,K-8,Beverly Hills Unified,690,6.2,90.2,16.4
630,Travis Ranch,K-8,Placentia-Yorba Linda Unified,1359,9.0,90.2,26.6
631,Lakeview Elementary,K-5,Placentia-Yorba Linda Unified,505,7.5,90.2,28
632,Nelda Mundy Elementary,K-5,Fairfield-Suisun Unified,745,17.2,90.2,24.8
633,Thornhill Elementary,K-5,Oakland Unified,394,14.0,90.2,24.6
634,Don Juan Avila Elementary,K-5,Capistrano Unified,780,8.3,90.1,31.2
635,Clifford Street Elementary,K-6,Los Angeles Unified,139,74.8,90.1,23.1
636,Wildwood Elementary,K-5,Conejo Valley Unified,416,13.9,90.1,23.1
637,Summerland Elementary,K-5,Carpinteria Unified,66,13.6,90.1,22
638,Lincoln Elementary,K-6,Redondo Beach Unified,597,8.9,90.1,22.9
639,John Malcom Elementary,K-5,Capistrano Unified,686,8.6,90.1,31.1
640,Sunnyside Elementary,K-6,Garden Grove Unified,694,58.8,90.1,26.6
641,Newcomb Academy,K-8,Long Beach Unified,886,22.7,90,27.6
642,Capri Elementary,K-6,Encinitas Union Elementary,702,22.8,90,25
643,Midland Elementary,K-5,Poway Unified,639,41.2,90,26.6
644,Oak Creek Elementary,K-6,Irvine Unified,879,13.3,90,29.3
645,Benjamin Franklin Elementary,K-6,Corona-Norco Unified,819,39.2,89.9,27.3
646,Hesby Oaks Leadership Charter,K-8,Los Angeles Unified,545,16.2,89.9,27.2
647,Vejar Elementary,K-5,Walnut Valley Unified,575,17.6,89.9,26.1
648,Sequoia Elementary,K-5,Mt. Diablo Unified,530,8.9,89.9,29.4
649,John Murdy Elementary,K-6,Garden Grove Unified,424,64.6,89.9,26.5
